dish_id,name,primary_cuisine,primary_coarse,countries,region,description,ingredients_matched,n_ingredients,has_cdb_match,source
coddled_egg,Coddled egg,Global,egg,"[""Global""]",Global,"The dish refers to eggs that have been cracked into a ramekin or another small container, placed in a water bath or bain-marie and gently or lightly cooked just below boiling temperature. They can be partially cooked, mostly cooked, or hardly cooked at all","['egg', 'vegetable_oil']",2,False,worldcuisines
custard_pie,Custard pie,American,cake,"[""United States""]",Northern America,"The dish is any type of uncooked custard mixture placed in an uncooked or partially cooked crust and baked together.The dish commonly refers to a plain mixture of milk, eggs, sugar, salt, vanilla extract and sometimes nutmeg combined with a pie crust.","['butter', 'egg', 'milk', 'salt', 'sugar', 'vanilla', 'wheat_flour']",7,True,worldcuisines
danbing,Danbing,Taiwanese,pancake,"[""Taiwan""]",Eastern Asia,"The dish is an egg pancake or rolled egg crepe. The dough is made by kneading flour, potato starch, glutinous rice flour, and water into a thin dough, and an omelet is baked on top of the dough","['egg', 'potato', 'rice', 'wheat_flour']",4,False,worldcuisines
divinity,Divinity,American,confectionery,"[""United States""]",Northern America,"The dish is a nougat-like confection made with whipped egg white, corn syrup, and sugar. Optional ingredients such as flavors, chopped dried fruit and chopped nuts are frequently added.","['corn', 'egg', 'sugar', 'vanilla', 'walnut']",5,True,worldcuisines
deep_fried_egg,Deep fried egg,Global,egg,"[""Global""]",Global,"It is an egg dish consisting of an egg that has been deep fried. Sometimes the dish is prepared only using the egg yolk. Various types of eggs can be used, such as chicken, duck and quail eggs.","['bread', 'chicken', 'chili', 'corn', 'duck', 'egg', 'eggplant', 'garlic', 'onion', 'pepper', 'salt', 'vegetable_oil']",12,True,worldcuisines
egg_bhurji,Egg bhurji,Indian,egg,"[""India"", ""Sri Lanka"", ""Pakistan"", ""Nepal"", ""Bhutan"", ""Bangladesh""]",Southern Asia,"The dish is a scrambled egg with tomatoes, chilies, onion, and fragrant spices.","['chili', 'coriander', 'egg', 'onion', 'salt', 'turmeric', 'vegetable_oil']",7,True,worldcuisines
egg_butter,Egg butter,Finnish,egg,"[""Finland"", ""Estonia""]",Northern Europe,The dish is a mixture of butter and chopped hard boiled eggs.,"['butter', 'egg', 'vegetable_oil']",3,False,worldcuisines
zucchini_slice,Zucchini slice,Australian,egg,"[""Australia"", ""New Zealand""]",Australia and New Zealand,"The dish consists of zucchini, eggs, cheese, usually bacon, and flour, baked to form a flat loaf. It is then cut into squares and served as a main dish or a side dish, often eaten for lunch.","['bacon', 'cheese', 'egg', 'onion', 'wheat_flour', 'zucchini']",6,True,worldcuisines
zabaione,Zabaione,Italian,dessert,"[""Italy""]",Southern Europe,"The dish is a type of dessert, or sometimes a beverage, made with egg yolks, sugar, and a sweet wine. Some versions of the recipe incorporate spirits such as cognac. The dessert version is a light custard, whipped to incorporate a large amount of air.","['cream', 'egg', 'sugar']",3,True,worldcuisines
tokneneng,Tokneneng,Filipino,egg,"[""Philippines""]",South Eastern Asia,The dish is a tempura-like street food made by deep-frying orange batter covered hard-boiled chicken or duck eggs.,"['chicken', 'duck', 'egg', 'vegetable_oil']",4,False,worldcuisines
telur_pindang,Telur pindang,Indonesian,egg,"[""Indonesia"", ""Malaysia"", ""Singapore""]",South Eastern Asia,"The dish is a hard-boiled egg cooked in the pindang process. The eggs are boiled slowly in water mixed with salt, soy sauce, shallot skins, teak leaf, and other spices.","['egg', 'onion', 'salt', 'soy_sauce', 'vegetable_oil']",5,False,worldcuisines
telur_gulung,Telur gulung,Indonesian,egg,"[""Indonesia""]",South Eastern Asia,The dish is a food in which an egg is fried and then rolled using a skewer which is usually made of bamboo.,['egg'],1,False,worldcuisines
tea_egg,Tea egg,Chinese,egg,"[""China""]",Eastern Asia,"The dish is a savory food commonly sold as a snack, in which a boiled egg is cracked slightly and then boiled again in tea, and sauce or spices. It is also known as marble egg because cracks in the egg shell create darkened lines with marble-like patterns.","['egg', 'tea', 'vegetable_oil']",3,False,worldcuisines
nargesi,Nargesi,Iranian,egg,"[""Iran""]",Southern Asia,"The dish is made with eggs, fried onion and spinach. It's spiced with salt, garlic, and pepper.","['egg', 'garlic', 'onion', 'pepper', 'salt', 'spinach']",6,False,worldcuisines
nargesi_kebab,Nargesi kebab,Indian,egg,"[""India"", ""Pakistan"", ""Afghanistan""]",Southern Asia,"The dish prepared by wrapping a mixture of minced meat, usually beef, diced onions and various spices, around a boiled egg, which is then fried in ghee or butter and eaten alongside curry or other condiments","['beef', 'butter', 'curry_paste', 'egg', 'vegetable_oil']",5,False,worldcuisines
kogel_mogel,Kogel mogel,Polish,dessert,"[""Poland""]",Eastern Europe,"The dish is made from egg yolks, sugar, and flavourings such as honey, vanilla, cocoa or rum. In its classic form it is served slightly chilled or at room temperature. Served warm or hot, it is considered a home remedy for sore throats.","['chocolate', 'egg', 'honey', 'sugar', 'vanilla']",5,False,worldcuisines
iron_egg,Iron egg,Taiwanese,egg,"[""Taiwan""]",Eastern Asia,"The dish consists of small eggs that have been repeatedly stewed in a mix of spices and air-dried. The resulting eggs are dark brown on the outside, chewy in texture, and very flavourful compared to standard boiled eggs.","['egg', 'vegetable_oil']",2,False,worldcuisines
huevos_motuleos,Huevos motuleños,Mexican,egg,"[""Mexico"", ""Cuba"", ""Costa Rica""]",Caribbean,"The dish is made with eggs on tortillas with black beans and cheese, often with other ingredients such as ham, peas, plantains, and hot sauce.","['banana', 'cheese', 'egg']",3,False,worldcuisines
gyeranppang,Gyeran-ppang,Korean,egg,"[""Korea""]",Eastern Asia,The dish is a fluffy oblong-shaped loaf of bread is sweet and savory with a whole egg inside the pancake dough.,"['bread', 'egg', 'wheat_flour']",3,False,worldcuisines
frozen_custard,Frozen custard,American,dessert,"[""United States""]",Northern America,"The dish is a frozen dessert that is a type of ice cream that is made with egg yolks in addition to cream and sweetener, either sugar or an alternative, and an additional flavoring such as cocoa, vanilla, or fruit such as strawberries or peaches.","['chocolate', 'cream', 'egg', 'milk', 'sugar', 'vanilla']",6,True,worldcuisines
french_toast,French toast,French,bread,"[""France""]",Western Europe,"The dish consists of sliced bread soaked in beaten eggs and often milk or cream, then pan-fried. When it is served as a sweet dish, sugar, vanilla, or cinnamon are also commonly added before pan-frying, and then it may be topped with sugar (often powdered sugar), butter, fruit, or syrup. When it is a savory dish, it is generally fried with a pinch of salt or pepper, and it can then be served with a sauce such as ketchup or mayonnaise.","['bread', 'butter', 'cream', 'egg', 'milk', 'pepper', 'salt', 'sugar', 'vanilla']",9,True,worldcuisines
floating_island,Floating island,French,dessert,"[""France""]",Western Europe,The dish is a dessert consisting of meringue floating on a vanilla custard. The meringue used is baked in a bain-marie. It may be served at room temperature or chilled.,"['almond', 'egg', 'milk', 'sugar', 'vanilla']",5,True,worldcuisines
eggs_kejriwal,Eggs Kejriwal,Indian,egg,"[""India""]",Southern Asia,"It is a dish of eggs topped with cheese and chilis, typically served over toast.","['cheese', 'chili', 'egg']",3,False,worldcuisines
egg_foo_young,Egg foo young,Chinese,egg,"[""China""]",Eastern Asia,"The dish is an omelette prepared with beaten eggs and most often made with various Vegetable such as bean sprouts, bamboo shoots, sliced cabbage, spring onions, mushrooms, and water chestnuts. When meat is used as an ingredient, a choice of roast pork, shrimp, chicken, beef, or lobster may be offered.","['beef', 'cabbage', 'chicken', 'egg', 'garlic', 'onion', 'pepper', 'pork', 'salt', 'shrimp', 'soy_sauce']",11,True,worldcuisines
egg_drop_soup,Egg drop soup,Chinese,soup,"[""China""]",Eastern Asia,"The dish is a soup of wispy beaten eggs in chicken broth. Condiments such as black or white pepper, and finely chopped scallions and tofu, are commonly added to the soup. The soup is made by adding a thin stream of beaten eggs to the boiling broth in the final moments of cooking, creating thin, silken strands or flakes of cooked egg that float in the soup.","['chicken', 'egg', 'pepper', 'tofu', 'vegetable_oil']",5,True,worldcuisines
egg_salad,Egg salad,Global,egg,"[""Global""]",Global,"It is a dish consisting of chopped hard-boiled or scrambled eggs, mustard, and mayonnaise, and Vegetable often including other ingredients such as celery.","['celery', 'chili', 'egg', 'ginger', 'onion', 'salt', 'tomato', 'turmeric', 'vegetable_oil']",9,True,worldcuisines
egg_sandwich,Egg sandwich,Global,egg,"[""Global""]",Global,"The dish is a sandwich with some kind of cooked egg filling. Fried eggs, scrambled eggs, omelette, sliced boiled eggs and egg salad (a mix of chopped cooked egg and mustard and mayonnaise) are popular options.","['butter', 'cheese', 'egg', 'ketchup', 'lettuce', 'mayonnaise', 'mustard', 'tomato', 'vegetable_oil']",9,True,worldcuisines
eggs_and_brains,Eggs and brains,Portuguese,egg,"[""Portugal"", ""Austria"", ""United States""]",Northern America,The dish consists of pork brains (or those of another mammal) and scrambled eggs.,"['egg', 'pork']",2,False,worldcuisines
haminados,Haminados,Spanish,egg,"[""Spain""]",Southern Europe,"The dish consists of eggs that are cooked for a long time, resulting in red-brown whites and darkened yolks.",['egg'],1,False,worldcuisines
hangtown_fry,Hangtown fry,American,egg,"[""United States""]",Northern America,"The most common version of the dish includes bacon and oysters combined with eggs, and fried together.","['bacon', 'egg']",2,False,worldcuisines
huevos_rancheros,Huevos rancheros,Mexican,egg,"[""Mexico""]",Central America,"The basic dish consists of fried eggs served on lightly fried or charred corn or flour tortillas topped with a spicy salsa made of tomatoes, chili peppers, and onion. Common accompaniments include refried beans, rice, and guacamole or slices of avocado, with cilantro as a garnish.","['avocado', 'cheese', 'chili', 'coriander', 'corn', 'egg', 'onion', 'rice', 'tomato', 'tortilla', 'vegetable_oil', 'wheat_flour']",12,True,worldcuisines
perico,Perico,Colombian,egg,"[""Colombia"", ""Venezuela""]",South America,"The dish is prepared with scrambled eggs, butter, sautéed diced onions, bell pepper, and tomatoes. Scallions are a frequent substitution or addition to the onions.","['bread', 'butter', 'egg', 'pepper', 'sugar']",5,True,worldcuisines
huevos_estrellados,Huevos estrellados,Spanish,egg,"[""Spain""]",Southern Europe,"The dish is any of a number of dishes involving eggs fried in a large amount of olive oil or any other oil. The dish can be accompanied by french fries and some kind of meat (typically ham, bacon, or a sausage).","['bacon', 'egg', 'olive_oil', 'sausage', 'vegetable_oil']",5,False,worldcuisines
masala_omelette,Masala omelette,Indian,egg,"[""India""]",Southern Asia,"The dish is a variant of the omelette. Its main ingredients are eggs, herbs, tomatoes and spices that vary by region.",['egg'],1,False,worldcuisines
kuku,Kuku,Iranian,egg,"[""Iran"", ""Azerbaijan""]",Southern Asia,"The dish is made of whipped eggs with various ingredients folded in. It is served either hot or cold as a starter, side dish, or a main course, and is accompanied with bread and either yogurt or salad.","['bread', 'egg', 'wheat_flour', 'yogurt']",4,True,worldcuisines
machacado_con_huevo,Machacado con huevo,Mexican,egg,"[""Mexico"", ""United States""]",Central America,"The basic dish is made with scrambled eggs and dried beef. Chopped tomatoes, onions and chili peppers can be added, or salsa can be cooked into it, to create another version.","['beef', 'chili', 'egg']",3,False,worldcuisines
matzah_brei,Matzah brei,North American,egg,"[""United States""]",Northern America,"The basic ingredients are matzah, eggs, and a ""softening"" liquid for the matzah, such as hot water or milk. Typically the dry matzah is broken into pieces, briefly softened in water or milk, mixed with beaten eggs, and fried in a skillet. The frying is done with oil or butter. The matzah and egg mixture may be scrambled, set to cook like a pancake, or fried like a tortilla.","['butter', 'egg', 'milk', 'tortilla', 'vegetable_oil']",5,False,worldcuisines
menemen,Menemen,Turkish,stew,"[""Turkey""]",Western Asia,"The dish is a popular traditional dish that includes eggs, tomato, green peppers, and spices such as ground black and red pepper cooked in olive oil. The tomatoes are typically finely diced or may be grated. Grated and diced tomatoes can also be mixed together, depending on the cook's preferred texture. If onions are being used, they may be added to the pan with the green chili peppers and sautéed with heated butter or oil.","['butter', 'chili', 'egg', 'olive_oil', 'pepper', 'tomato', 'vegetable_oil']",7,False,worldcuisines
steak_and_eggs,Steak and eggs,American,meat,"[""United States""]",Northern America,The dish is a dish of beefsteak and fried eggs. It is most typically served as a breakfast or brunch food.,"['butter', 'egg', 'pepper', 'vegetable_oil']",4,True,worldcuisines
strata,Strata,American,casserole,"[""United States""]",Northern America,"The dish is a family of layered casserole dishes. The most common modern variant is a brunch dish, made from a mixture which mainly consists of bread, eggs and cheese. It may also include meat or vegetable. The usual preparation requires the bread to be layered with the filling in order to produce layers.","['apple', 'bread', 'butter', 'cheese', 'egg']",5,True,worldcuisines
