dish_id,name,primary_cuisine,E_composite,E_carbon,E_water,E_energy,E_land,log_E,cook_method,n_ingredients,total_grams,source,H_mean,H_bert
qarta,Qarta,Kazakh,0.4783384687717782,12.292,3167.2,0.4,65.431,-0.7374367034059097,boil,5.0,280.0,worldcuisines_llm,,
sundae_sausage,Sundae sausage,Korean,0.3059497661718209,5.4619,2534.7,0.3,21.1745,-1.1843343533431363,steam,10.0,440.0,worldcuisines_llm,,
ishikarinabe,Ishikari-nabe,Japanese,0.36051470694946147,3.055,766.6,1.2,1.758,-1.0202225271129517,braise,8.0,545.0,worldcuisines_llm,,
yudoufu,Yudoufu,Japanese,0.15855127353996498,1.2515,857.9,0.4,0.74,-1.841677245611466,simmer,4.0,355.0,worldcuisines_llm,,
mizutaki,Mizutaki,Japanese,0.2331787748376759,2.804,1678.0,0.4,3.201,-1.4559498456391955,boil,11.0,865.0,worldcuisines_llm,,
burro_perchern,Burro percherón,Mexican,0.4289803818769737,9.0066,2502.7,0.6,44.1015,-0.8463440909902676,grill,10.0,412.0,worldcuisines_llm,,
sai_krok_isan,Sai krok Isan,Thai,0.19904985465638336,1.598,1068.0,0.5,2.776,-1.6141999597225463,ferment,7.0,280.0,worldcuisines_llm,,
sai_ua,Sai ua,Lao,0.24066835503471617,1.8695,1317.4,0.6,3.554,-1.4243354134023212,grill,6.0,270.0,worldcuisines_llm,,
chalupa,Chalupa,Mexican,0.30545010815469925,2.0835,856.0,1.0,4.458,-1.1859688258032703,deep_fry,8.0,380.0,worldcuisines_llm,,
chicharrn,Chicharrón,Spanish,0.3870493585970327,2.839,2011.4,1.0,5.776,-0.9492030524906931,deep_fry,4.0,357.0,worldcuisines_llm,,
aguachile,Aguachile,Mexican,0.17306191207791466,1.9456,538.5,0.5,0.636,-1.7541058752229837,no_cook,7.0,322.0,worldcuisines_llm,,
cochinita_pibil,Cochinita pibil,Mexican,0.2844688744094422,1.913,1294.7,0.8,3.5605,-1.2571314359370955,roast,8.0,325.0,worldcuisines_llm,,
queso_flameado,Queso flameado,Mexican,0.39406603286464786,6.0225,1996.7,0.8,20.174,-0.931236787623694,bake,6.0,550.0,worldcuisines_llm,,
prawn_cocktail,Prawn cocktail,British,0.16940899043594673,1.683,549.6,0.5,0.666,-1.7754394259413735,no_cook,6.0,250.0,worldcuisines_llm,,
curtido,Curtido,Salvadoran,0.12112237213513762,0.4005,95.3,0.5,0.102,-2.110953904485297,no_cook,6.0,350.0,worldcuisines_llm,,
entomatada,Entomatada,Mexican,0.15863893126202294,1.5771,398.8,0.5,3.972,-1.8411245316690903,fry,8.0,302.0,worldcuisines_llm,,
escamol,Escamol,Mexican,0.13146515525722866,0.3901,270.9,0.5,0.4355,-2.0290134415099463,saute,6.0,92.0,worldcuisines_llm,,
kishka,Kishka,Polish,0.48046806541353354,7.998,2897.3,0.8,36.402,-0.7329945139385292,roast,8.0,517.0,worldcuisines_llm,,
huarache,Huarache,Mexican,0.303368652772803,5.3515,1779.6,0.5,25.9965,-1.192806537205158,fry,9.0,380.0,worldcuisines_llm,,
japanesestyle_peanuts,Japanese-style peanuts,Mexican,0.2678563401255038,0.9561,537.7,1.0,0.791,-1.3173044865022157,deep_fry,6.0,197.0,worldcuisines_llm,,
machaca,Machaca,Mexican,0.6716615177615733,12.9265,3252.6,1.2,65.587,-0.39800075916250877,braise,8.0,402.0,worldcuisines_llm,,
manchamanteles,Manchamanteles,Mexican,0.39047547406062066,2.421,1441.1,1.2,3.283,-0.9403901181776995,braise,12.0,500.0,worldcuisines_llm,,
memela,Memela,Mexican,0.16976469919565473,1.4286,625.4,0.5,3.578,-1.7733419230925729,fry,8.0,372.0,worldcuisines_llm,,
menudo,Menudo,Mexican,0.6748912132690231,12.978,3292.4,1.2,65.617,-0.3932037666255395,braise,9.0,547.0,worldcuisines_llm,,
liverwurst,Liverwurst,German,0.16237607736900894,0.9854,623.7,0.5,1.757,-1.8178401689463557,ferment,5.0,130.0,worldcuisines_llm,,
mixiote,Mixiote,Mexican,0.4877481961995909,5.4954,2221.5,1.2,74.0565,-0.7179559976926417,braise,7.0,323.0,worldcuisines_llm,,
mole_de_olla,Mole de olla,Mexican,0.33635050584449494,7.68,2062.2,0.4,39.505,-1.0896014905886713,boil,9.0,565.0,worldcuisines_llm,,
molote,Molote,Mexican,0.4003040895902381,5.6051,1473.2,1.0,26.64,-0.9155307967224351,deep_fry,8.0,332.0,worldcuisines_llm,,
panucho,Panucho,Mexican,0.17971473413224567,1.241,843.1,0.5,1.5375,-1.716384495608699,fry,9.0,350.0,worldcuisines_llm,,
papadzules,Papadzules,Mexican,0.13270746352480167,0.9826,500.1,0.4,1.009,-2.019608095632507,boil,7.0,327.0,worldcuisines_llm,,
picadillo,Picadillo,Mexican,0.519304138166447,12.6731,3375.6,0.5,65.8135,-0.6552655594240665,saute,7.0,428.0,worldcuisines_llm,,
hogs_pudding,Hog's pudding,English,0.2066271831209728,1.3085,902.9,0.6,2.391,-1.5768391572780214,grill,6.0,248.0,worldcuisines_llm,,
lincolnshire_sausage,Lincolnshire sausage,English,0.23944361149975535,1.8205,1310.4,0.6,3.651,-1.429437332441873,grill,5.0,288.0,worldcuisines_llm,,
doctors_sausage,Doctor's sausage,Russian,0.47312668101610117,10.6531,3530.2,0.4,52.422,-0.7483921017904452,boil,6.0,362.0,worldcuisines_llm,,
oxford_sausage,Oxford sausage,English,0.21461630063734524,2.1981,1163.2,0.5,20.297,-1.5389034934346872,fry,6.0,183.0,worldcuisines_llm,,
lorne_sausage,Lorne sausage,English,0.5509289635755589,13.058,3798.1,0.5,67.155,-0.5961494008708553,fry,6.0,398.0,worldcuisines_llm,,
bhakkha,Bhakkha,Indian,0.11103223665608901,1.0308,496.0,0.3,0.6555,-2.197934699508496,steam,9.0,270.0,worldcuisines_llm,,
katiya,Katiya,Nepalese,0.5207063700601209,6.1839,2582.9,1.2,74.599,-0.6525689852408684,braise,8.0,477.0,worldcuisines_llm,,
dahi,Dahi,Bangladeshi,0.17626392290273385,2.022,571.0,0.5,4.95,-1.7357728452168988,ferment,2.0,550.0,worldcuisines_llm,,
south_asian_pickle,South Asian pickle,Bangladeshi,0.13314060164412314,0.5459,256.1,0.5,0.454,-2.016349553936485,ferment,11.0,332.0,worldcuisines_llm,,
rajas_con_crema,Rajas con crema,Mexican,0.1994539012122336,1.8855,995.8,0.5,3.965,-1.6121721409712553,saute,6.0,440.0,worldcuisines_llm,,
romeritos,Romeritos,Mexican,0.3104721086329625,1.5539,343.0,1.2,0.576,-1.1696612089123564,braise,8.0,383.0,worldcuisines_llm,,
bagiya,Bagiya,Indian,0.10192049278615183,0.7876,410.6,0.3,0.5035,-2.28356225214101,steam,8.0,277.0,worldcuisines_llm,,
sujuk,Sujuk,Middle Eastern,0.6225066821051631,14.7125,4168.1,0.6,102.242,-0.47400091639540365,grill,6.0,320.0,worldcuisines_llm,,
salbute,Salbute,Mexican,0.28928980255892933,1.5365,736.3,1.0,1.638,-1.240326316294199,deep_fry,8.0,360.0,worldcuisines_llm,,
battered_sausage,Battered sausage,English,0.309664936155686,1.7419,1020.2,1.0,2.8305,-1.172264417154436,deep_fry,7.0,283.0,worldcuisines_llm,,
italian_sausage,Italian sausage,American,0.23249175643400122,1.7429,1215.6,0.6,3.489,-1.4589005107811561,grill,4.0,210.0,worldcuisines_llm,,
sincronizada,Sincronizada,Mexican,0.22076375889106445,2.4225,833.1,0.6,7.664,-1.5106621135080307,grill,6.0,240.0,worldcuisines_llm,,
tripas,Tripas,Mexican,0.5274653938543437,12.402,3215.2,0.6,65.4525,-0.6396720198515514,grill,8.0,290.0,worldcuisines_llm,,
totopo,Totopo,Mexican,0.12661707042995038,0.4146,183.2,0.5,0.455,-2.066587940842467,fry,3.0,117.0,worldcuisines_llm,,
tlacoyo,Tlacoyo,Mexican,0.16420128286801108,1.1758,601.9,0.5,3.516,-1.8066622691562593,fry,8.0,189.0,worldcuisines_llm,,
tlayuda,Tlayuda,Mexican,0.19922733400779857,1.7825,1020.3,0.5,5.065,-1.6133087243306419,fry,8.0,325.0,worldcuisines_llm,,
tostada,Tostada,Mexican,0.2530205614995481,0.8571,317.1,1.0,0.736,-1.3742845228077032,deep_fry,7.0,262.0,worldcuisines_llm,,
tostilocos,Tostilocos,Mexican,0.1622170435162629,0.8876,647.9,0.5,1.289,-1.8188200656554272,no_cook,10.0,322.0,worldcuisines_llm,,
caldo_de_queso,Caldo de queso,Mexican,0.154962246862515,2.2364,527.5,0.4,7.279,-1.8645737603594819,boil,6.0,403.0,worldcuisines_llm,,
new_orleans_hot_sausage,New Orleans hot sausage,American,0.42644981545414296,7.7795,2797.4,0.6,36.137,-0.85226058496622,grill,7.0,358.0,worldcuisines_llm,,
migas,Migas,Spanish,0.15191167927822127,0.7029,526.5,0.5,0.969,-1.8844559843952455,fry,7.0,193.0,worldcuisines_llm,,
beefsteak,Beefsteak,Australian,0.5445695657621871,12.6295,3438.4,0.6,66.4495,-0.6077595839577419,grill,6.0,253.0,worldcuisines_llm,,
carne_asada,Carne asada,Mexican,0.5397365945898509,12.459,3404.5,0.6,65.705,-0.6166740462275584,grill,8.0,330.0,worldcuisines_llm,,
carne_a_la_tampiquea,Carne a la tampiqueña,Mexican,0.5844651778735196,12.6966,3344.0,0.8,63.471,-0.5370580757668518,roast,9.0,483.0,worldcuisines_llm,,
cabrito,Cabrito,Argentinian,0.5095188462032223,7.738,3453.9,0.8,111.496,-0.6742884373994869,roast,6.0,373.0,worldcuisines_llm,,
pickled_pigs_feet,Pickled pigs' feet,Mexican,0.24494984625289948,2.5855,1934.6,0.4,5.407,-1.4067017985650314,boil,7.0,522.0,worldcuisines_llm,,
poc_chuc,Poc chuc,Mexican,0.24032085186417243,1.848,1317.5,0.6,3.701,-1.4257803657048749,grill,8.0,342.0,worldcuisines_llm,,
pollo_a_la_brasa,Pollo a la brasa,Peruvian,0.3192633059595413,2.837,1622.1,0.8,4.335,-1.1417391061297524,roast,10.0,632.0,worldcuisines_llm,,
pollo_motuleo,Pollo motuleño,Mexican,0.3890114741059773,2.3935,1424.2,1.2,2.8525,-0.9441464393823074,braise,8.0,490.0,worldcuisines_llm,,
puntas,Puntas,Mexican,0.6787661642683638,12.993,3353.0,1.2,65.6395,-0.3874785932575385,braise,9.0,455.0,worldcuisines_llm,,
chipotle,Chipotle,Mexican,0.359462181588548,0.887,230.9,1.5,0.1165,-1.0231463046048688,smoke,4.0,118.0,worldcuisines_llm,,
arroz_a_la_tumbada,Arroz a la tumbada,Mexican,0.16261243653969668,2.217,660.6,0.4,0.744,-1.816385599309303,boil,9.0,425.0,worldcuisines_llm,,
arroz_negro,Arroz negro,Mexican,0.16228369075658047,1.0539,974.5,0.4,1.216,-1.8184092977636133,boil,7.0,333.0,worldcuisines_llm,,
arroz_poblano,Arroz poblano,Mexican,0.1596482521891308,1.0795,552.3,0.5,0.653,-1.834782307647444,saute,6.0,260.0,worldcuisines_llm,,
morisqueta,Morisqueta,Mexican,0.18930868971050838,1.3045,985.9,0.5,1.291,-1.6643763173803499,sautã©,7.0,430.0,worldcuisines_llm,,
huachinango_a_la_veracruzana,Huachinango a la Veracruzana,Mexican,0.26409881546516023,2.4071,818.8,0.8,1.768,-1.331431944864572,bake,9.0,532.0,worldcuisines_llm,,
caldo_de_pollo,Caldo de pollo,Mexican,0.17181304135900743,1.7005,956.1,0.4,2.5725,-1.761348362190731,boil,9.0,452.0,worldcuisines_llm,,
fried_ice_cream,Fried ice cream,Chinese,0.2602575187719334,0.924,419.6,1.0,0.9565,-1.3460836813301915,deep_fry,5.0,155.0,worldcuisines_llm,,
capirotada,Capirotada,Mexican,0.2578787492958737,2.1475,786.2,0.8,5.773,-1.3552657684976797,bake,6.0,290.0,worldcuisines_llm,,
caldo_de_siete_mares,Caldo de siete mares,Mexican,0.14450704974112072,1.8565,457.2,0.4,0.5875,-1.9344269854839202,boil,9.0,370.0,worldcuisines_llm,,
bionico,Bionico,Mexican,0.15254612521547325,0.9385,472.4,0.5,1.831,-1.8802882682372724,no_cook,8.0,305.0,worldcuisines_llm,,
chongos_zamoranos,Chongos zamoranos,Mexican,0.30099065387844676,6.5195,1790.3,0.4,22.325,-1.2006760649530483,boil,3.0,850.0,worldcuisines_llm,,
champurrado,Champurrado,Mexican,0.16258749887614765,1.5345,847.6,0.4,4.035,-1.8165389675045704,boil,5.0,302.0,worldcuisines_llm,,
calavera,Calavera,Mexican,0.1586840998183111,1.0875,534.0,0.5,0.7615,-1.8408398466499194,no_cook,4.0,285.0,worldcuisines_llm,,
chocolate_brownie,Chocolate brownie,Global,0.4350818226735092,4.5325,3090.9,0.8,12.123,-0.8322211674816614,bake,6.0,535.0,worldcuisines_llm,,
cocada,Cocada,Mexican,0.23812765906392677,1.2175,711.7,0.8,1.227,-1.4349483664908602,bake,5.0,295.0,worldcuisines_llm,,
coconut_candy,Coconut candy,Vietnamese,0.15538237044071432,0.729,577.3,0.5,0.472,-1.861866293811561,no_cook,4.0,232.0,worldcuisines_llm,,
cochinito_de_piloncillo,Cochinito de piloncillo,Mexican,0.2531856110458903,1.6421,846.6,0.8,2.874,-1.3736324187396667,bake,6.0,392.0,worldcuisines_llm,,
concha,Concha,Mexican,0.255734478939223,1.709,870.8,0.8,3.2985,-1.3636155644017025,bake,6.0,397.0,worldcuisines_llm,,
crme_caramel,Crème caramel,French,0.2551432019676961,1.9305,800.1,0.8,3.033,-1.3659303151047901,bake,4.0,435.0,worldcuisines_llm,,
frozen_banana,Frozen banana,American,0.1936288414613496,1.387,1035.4,0.5,3.757,-1.6418121407448156,no_cook,4.0,200.0,worldcuisines_llm,,
manjar_blanco,Manjar blanco,Spanish,0.13990212548027717,1.3175,528.3,0.4,2.774,-1.9668122045720935,boil,3.0,350.0,worldcuisines_llm,,
marquesita,Marquesita,Mexican,0.19524760052336665,2.051,880.1,0.5,6.2225,-1.6334867795907788,fry,7.0,225.0,worldcuisines_llm,,
marzipan,Marzipan,European,0.2956560148507789,1.267,2772.4,0.5,0.955,-1.2185586124244299,no_cook,3.0,305.0,worldcuisines_llm,,
nicuatole,Nicuatole,Mexican,0.12568362080667417,0.6905,463.0,0.4,0.758,-2.0739874757212933,boil,3.0,285.0,worldcuisines_llm,,
paleta,Paleta,Mexican,0.13724138842579123,0.638,299.3,0.5,0.751,-1.986013944271048,no_cook,4.0,200.0,worldcuisines_llm,,
tres_leches_cake,Tres leches cake,Nicaraguan,0.3216329099638204,3.2415,1550.6,0.8,7.117,-1.134344414935832,bake,7.0,625.0,worldcuisines_llm,,
rosca_de_reyes,Rosca de reyes,Spanish,0.33679724055356447,2.7425,1940.9,0.8,6.053,-1.0882741897782762,bake,7.0,575.0,worldcuisines_llm,,
fudge,Fudge,American,0.3809458405109167,4.9995,3543.1,0.4,15.185,-0.9650980648498139,boil,4.0,500.0,worldcuisines_llm,,
nopalito,Nopalito,Mexican,0.13679747010676194,0.611,299.3,0.5,0.5235,-1.9892537673363146,saute,7.0,215.0,worldcuisines_llm,,
wensleydale_cheese,Wensleydale cheese,English,0.25118141621798856,4.567,1123.4,0.5,17.725,-1.3815798271486812,no_cook,3.0,265.0,worldcuisines_llm,,
sulguni,Sulguni,Georgian,0.2284162236935233,3.489,1039.2,0.5,8.93,-1.4765857717898159,ferment,3.0,1050.0,worldcuisines_llm,,
scamorza,Scamorza,Italian,0.1837983499035746,2.5276,558.0,0.5,9.225,-1.6939160467745462,no_cook,3.0,152.0,worldcuisines_llm,,
ricotta,Ricotta,Italian,0.17148854380141654,1.8845,529.0,0.5,4.48,-1.7632388145991016,no_cook,3.0,535.0,worldcuisines_llm,,
nori,Nori,Japanese,0.11477145715850744,0.2553,29.1,0.5,0.024,-2.1648124570339426,no_cook,3.0,4.0,worldcuisines_llm,,
bresaola,Bresaola,Italian,0.3049603323835324,6.2542,1558.3,0.5,32.6278,-1.1875735685918793,air_dry,4.0,110.0,worldcuisines_llm,,
brsi,Brési,French,0.7273930658442448,12.737,3122.0,1.5,65.258,-0.31828827927060993,smoke,4.0,220.0,worldcuisines_llm,,
bndnerfleisch,Bündnerfleisch,Swiss,0.3049603323835324,6.2542,1558.3,0.5,32.6278,-1.1875735685918793,air_dry,4.0,110.0,worldcuisines_llm,,
lutefisk,Lutefisk,Norwegian,0.14004099949457363,1.5896,455.9,0.4,0.936,-1.9658200457133896,boil,5.0,377.0,worldcuisines_llm,,
katsuobushi,Katsuobushi,Japanese,0.15820458362504353,1.519,407.5,0.5,0.0405,-1.84386625045868,ferment,4.0,230.0,worldcuisines_llm,,
kipper,Kipper,British,0.3792903945185359,1.8155,307.1,1.5,0.75,-0.9694531548406502,smoke,3.0,215.0,worldcuisines_llm,,
aa_na_tigela,Açaí na tigela,Brazilian,0.15556835489609236,0.965,515.6,0.5,1.851,-1.8606700626250618,no_cook,5.0,310.0,worldcuisines_llm,,
beijinho,Beijinho,Brazilian,0.14958053578552635,1.048,392.8,0.5,1.943,-1.8999203302921095,no_cook,3.0,280.0,worldcuisines_llm,,
bolo_de_rolo,Bolo de rolo,Brazilian,0.29114318589749566,2.4515,1258.3,0.8,4.577,-1.23394008506873,bake,4.0,450.0,worldcuisines_llm,,
brigadeiro,Brigadeiro,Brazilian,0.17445257349225055,1.1795,772.1,0.5,3.352,-1.746102359424627,no_cook,2.0,55.0,worldcuisines_llm,,
cajuzinho,Cajuzinho,Brazilian,0.18451554142568652,0.97,997.7,0.5,1.744,-1.69002158367958,no_cook,4.0,140.0,worldcuisines_llm,,
canjica,Canjica,Brazilian,0.12659274154159916,1.0455,380.7,0.4,2.133,-2.0667801047103413,boil,3.0,330.0,worldcuisines_llm,,
creme_de_papaya,Creme de papaya,Brazilian,0.15478391524354213,1.158,449.5,0.5,2.573,-1.8657252299206493,no_cook,3.0,135.0,worldcuisines_llm,,
curau,Curau,Brazilian,0.16939520002687092,1.7195,910.5,0.4,3.555,-1.7755208323080693,boil,4.0,650.0,worldcuisines_llm,,
man_pelado,Mané pelado,Brazilian,0.2932110729814184,3.0241,1135.6,0.8,9.023,-1.2268625437161182,bake,7.0,502.0,worldcuisines_llm,,
sagu,Sagu,Brazilian,0.09473096504944452,0.2955,54.5,0.4,0.063,-2.356714351777805,boil,1.0,30.0,worldcuisines_llm,,
rice_pudding,Rice pudding,Global,0.1317904189371724,1.1435,440.6,0.4,1.972,-2.0265423535077147,boil,4.0,275.0,worldcuisines_llm,,
paoca,Paçoca,Brazilian,0.1303264661157984,0.4676,230.6,0.5,0.2375,-2.0377126987016347,no_cook,4.0,92.0,worldcuisines_llm,,
papodeanjo,Papo-de-anjo,Portuguese,0.1513139065684276,1.2585,735.1,0.4,1.081,-1.888398748542331,boil,3.0,275.0,worldcuisines_llm,,
mariamole,Maria-mole,Brazilian,0.14998606204843423,0.864,450.1,0.5,0.598,-1.8972129088802872,no_cook,3.0,165.0,worldcuisines_llm,,
passion_fruit_mousse,Passion fruit mousse,Brazilian,0.17245322228701984,1.634,613.9,0.5,3.467,-1.7576292544330625,no_cook,4.0,290.0,worldcuisines_llm,,
olho_de_sogra,Olho de sogra,Brazilian,0.1654568758365738,1.199,616.5,0.5,1.805,-1.7990446870823105,no_cook,4.0,220.0,worldcuisines_llm,,
pav,Pavê,Brazilian,0.15587845873285253,1.143,471.9,0.5,2.363,-1.8586786860839097,no_cook,5.0,235.0,worldcuisines_llm,,
p_de_moleque,Pé de moleque,Brazilian,0.11287213459335305,0.5675,282.8,0.4,0.654,-2.1814996532296402,boil,3.0,100.0,worldcuisines_llm,,
queijadinha,Queijadinha,Brazilian,0.3004383831426178,3.1505,1221.6,0.8,9.373,-1.202512593810355,bake,6.0,360.0,worldcuisines_llm,,
bacalhau_z_do_pipo,Bacalhau à Zé do Pipo,Portuguese,0.25495022504373077,2.209,720.4,0.8,1.586,-1.3666869487838496,bake,7.0,737.0,worldcuisines_llm,,
bacalhau_gomes_de_s,Bacalhau à Gomes de Sá,Portuguese,0.2529765472949108,1.7095,824.6,0.8,1.1725,-1.3744584929904704,bake,5.0,475.0,worldcuisines_llm,,
varci,Čvarci,Austrian,0.25693485525313603,2.4115,1811.4,0.5,5.226,-1.3589327077240914,fry,3.0,307.0,worldcuisines_llm,,
ganci,Žganci,Croatian,0.11262083860607991,0.4721,304.8,0.4,0.67,-2.1837285128498785,boil,4.0,167.0,worldcuisines_llm,,
brudet,Brudet,Croatian,0.3382384795688998,2.061,667.5,1.2,1.405,-1.084004071435427,braise,8.0,432.0,worldcuisines_llm,,
zagorski_trukli,Zagorski štrukli,Croatian,0.2565481212550938,2.3528,707.6,0.8,7.151,-1.3604390247350144,bake,7.0,211.0,worldcuisines_llm,,
kotlovina,Kotlovina,Croatian,0.7115883116019636,13.6674,3716.0,1.2,66.999,-0.34025574884255294,braise,8.0,645.0,worldcuisines_llm,,
meso_z_tiblice,Meso 'z tiblice,Croatian,0.20913676753103042,1.7035,1207.5,0.5,3.489,-1.5647668509365407,ferment,3.0,225.0,worldcuisines_llm,,
fritaja,Fritaja,Croatian,0.16622893999362648,1.1236,650.1,0.5,1.475,-1.7943892842004145,fry,9.0,258.0,worldcuisines_llm,,
fishermans_soup,Fisherman's soup,Croatian,0.1418561552709475,1.4094,535.7,0.4,1.1555,-1.9529417258527326,boil,8.0,438.0,worldcuisines_llm,,
meimurska_gibanica,Međimurska gibanica,Croatian,0.34130587325786016,4.6245,1499.4,0.8,15.6,-1.0749762147268862,bake,6.0,490.0,worldcuisines_llm,,
frittella,Frittella,Croatian,0.3023964717988363,1.8355,873.1,1.0,3.213,-1.1960163020767136,deep_fry,6.0,430.0,worldcuisines_llm,,
grahova_pretepena_juha,Grahova pretepena juha,Croatian,0.13059670347562966,1.206,403.5,0.4,2.705,-2.035641303839465,boil,9.0,507.0,worldcuisines_llm,,
aspic,Aspic,Romanian,0.4901837105586373,12.511,3304.9,0.4,65.615,-0.7129750386347984,boil,9.0,382.0,worldcuisines_llm,,
paticada,Pašticada,Croatian,0.7788897467262051,15.9735,4206.8,1.2,82.1295,-0.24988577493000672,braise,9.0,557.0,worldcuisines_llm,,
krofne,Krofne,Albanian,0.34901227928161055,2.4461,1484.0,1.0,5.54,-1.0526481732106632,deep_fry,7.0,442.0,worldcuisines_llm,,
turo,Turoš,Croatian,0.35699482551654377,7.69,2033.1,0.5,26.46,-1.03003399165896,ferment,3.0,1210.0,worldcuisines_llm,,
areias,Areias,Portuguese,0.21744604141234303,0.9148,449.4,0.8,1.0085,-1.5258045446921784,bake,6.0,151.0,worldcuisines_llm,,
duck_rice,Duck rice,Chinese,0.38742249184129746,2.964,1241.0,1.2,2.393,-0.9482394712503307,braise,9.0,480.0,worldcuisines_llm,,
bacalhau_brs,Bacalhau à Brás,Portuguese,0.20184318158456524,2.029,996.3,0.5,1.323,-1.6002642118694597,fry,7.0,532.0,worldcuisines_llm,,
bifana,Bifana,Portuguese,0.19100850582868112,1.3041,1014.4,0.5,2.615,-1.6554373187926217,saute,7.0,238.0,worldcuisines_llm,,
tripas_moda_do_porto,Tripas à moda do Porto,Portuguese,0.5590375233527557,8.575,2566.5,1.2,40.0405,-0.5815386822252159,braise,9.0,482.0,worldcuisines_llm,,
broa_de_avintes,Broa de Avintes,Portuguese,0.22254341194570257,1.341,417.5,0.8,2.605,-1.502633086538971,bake,5.0,355.0,worldcuisines_llm,,
torricado,Torricado,Portuguese,0.16748430370431297,0.5541,456.3,0.6,0.832,-1.7868656413359822,grill,4.0,132.0,worldcuisines_llm,,
folar,Folar,Portuguese,0.2668031720569824,1.915,999.1,0.8,3.588,-1.3212440757422956,bake,6.0,505.0,worldcuisines_llm,,
queijo_de_azeito,Queijo de Azeitão,Portuguese,0.1129831995357139,0.2485,1.1,0.5,0.0,-2.1805161479983672,ferment,1.0,5.0,worldcuisines_llm,,
po_de_mafra,Pão de Mafra,Portuguese,0.2237371318370638,0.9635,541.1,0.8,1.5,-1.4972834348237445,bake,3.0,270.0,worldcuisines_llm,,
polvo_lagareiro,Polvo à lagareiro,Portuguese,0.24687891460666123,1.658,736.9,0.8,0.936,-1.3988572868178888,roast,6.0,397.0,worldcuisines_llm,,
rojes,Rojões,Portuguese,0.23044533825897498,1.8455,1524.4,0.5,4.038,-1.4677415888812588,fry,6.0,287.0,worldcuisines_llm,,
empado,Empadão,Portuguese,0.6779297678055735,15.212,4214.3,0.8,75.287,-0.38871158371469094,bake,9.0,907.0,worldcuisines_llm,,
roast_chicken,Roast chicken,Global,0.3900602907342012,4.048,2472.0,0.8,6.5965,-0.9414539601803421,roast,8.0,782.0,worldcuisines_llm,,
bife_a_cavalo,Bife a cavalo,Portuguese,0.6025885710280855,13.284,4227.7,0.6,66.7225,-0.5065206185658854,grill,9.0,602.0,worldcuisines_llm,,
xarm,Xarém,Portuguese,0.1456257176383579,0.8834,743.1,0.4,1.8085,-1.9267155266855907,boil,6.0,248.0,worldcuisines_llm,,
cozido_portuguesa,Cozido à portuguesa,Portuguese,0.37822288745220894,8.0305,2665.3,0.4,35.088,-0.9722716077929485,boil,9.0,720.0,worldcuisines_llm,,
cebolada,Cebolada,Portuguese,0.3213671092444635,1.265,604.3,1.2,1.062,-1.1351711668069255,braise,7.0,522.0,worldcuisines_llm,,
canja_de_galinha,Canja de galinha,Portuguese,0.18701457046409398,1.809,1180.2,0.4,2.7075,-1.6765687482426272,boil,8.0,412.0,worldcuisines_llm,,
lokma,Lokma,Iraqi,0.2521987180538637,0.8479,305.9,1.0,0.8855,-1.3775379385179096,deep_fry,7.0,168.0,worldcuisines_llm,,
akkawi,Akkawi,Israeli,0.1866027734386376,2.5485,599.1,0.5,9.25,-1.6787731276641402,no_cook,4.0,205.0,worldcuisines_llm,,
halva,Halva,Iranian,0.19266308673656254,1.8024,905.2,0.5,3.835,-1.6468122801025948,saute,6.0,402.0,worldcuisines_llm,,
